transaction_id;date;region;city;merchant_id;merchant_category;channel;payment_method;customer_segment;acquisition_source;device_type;amount_kzt;;;;
29466;2024-12-24;Taraz;Almaty;3084;food_delivery;marketplace;card_kz;salary_worker;google_ads;ios;18367.64;;;;
29467;2024-12-24;Kostanay;Aktobe;4542;electronics;online_store;cash;salary_worker;google_ads;android;6178.23;;;;
29468;2024-12-24;Oskemen;Taraz;2769;retail_fashion;marketplace;card_kz;salary_worker;google_ads;ios;14764.18;;;;
29469;2024-12-24;Karaganda;Oskemen;1061;food_delivery;online_store;card_kz;entrepreneur;tiktok;web;9769.02;;;;
29470;2024-12-24;Aktobe;Kostanay;3052;travel;social_media;card_kz;salary_worker;instagram;ios;6158.39;;;;
29471;2024-12-24;Shymkent;Astana;2094;ride_hailing;mobile_app;wallet;salary_worker;marketplace;ios;2425.87;;;;
29472;2024-12-24;Pavlodar;Pavlodar;3840;ride_hailing;online_store;card_kz;salary_worker;referral;android;8996.69;;;;
29473;2024-12-24;Pavlodar;Aktobe;2129;food_delivery;online_store;wallet;salary_worker;referral;ios;7715.97;;;;
29474;2024-12-24;Kostanay;Astana;1757;travel;offline_pos;wallet;unknown;tiktok;web;42296.03;;;;
29475;2024-12-24;Oskemen;Pavlodar;4294;ecommerce_general;marketplace;card_kz;salary_worker;instagram;android;2904.66;;;;
29476;2024-12-24;Astana;Taraz;3195;education_services;online_store;card_kz;entrepreneur;google_ads;unknown;27851.24;;;;
29477;2024-12-24;Kostanay;Atyrau;4198;ecommerce_general;marketplace;card_kz;salary_worker;tiktok;android;23928.39;;;;
29478;2024-12-24;Atyrau;Kostanay;2707;healthcare_services;marketplace;card_kz;student;tiktok;ios;12258.74;;;;
29479;2024-12-24;Taraz;Aktobe;2309;education_services;offline_pos;qr_kaspi;salary_worker;tiktok;android;41416.79;;;;
29480;2024-12-24;Almaty;Kostanay;3375;grocery;social_media;card_intl;student;offline;web;10899.47;;;;
29481;2024-12-24;Kostanay;Kostanay;2985;retail_fashion;online_store;cash;retired;tiktok;ios;16556.5;;;;
29482;2024-12-24;Aktobe;Astana;4014;education_services;marketplace;qr_kaspi;student;google_ads;ios;22797.26;;;;
29483;2024-12-24;Aktobe;Karaganda;1680;retail_fashion;social_media;cash;retired;instagram;ios;15089.33;;;;
29484;2024-12-24;Kostanay;Karaganda;2255;ecommerce_general;offline_pos;card_kz;salary_worker;google_ads;android;21640.58;;;;
29485;2024-12-24;Shymkent;Almaty;2766;education_services;social_media;qr_kaspi;student;referral;android;18427.25;;;;
29486;2024-12-24;Taraz;Kostanay;2304;education_services;online_store;qr_kaspi;entrepreneur;marketplace;web;7152.4;;;;
29487;2024-12-24;Atyrau;Oskemen;2872;ecommerce_general;online_store;card_kz;unknown;instagram;ios;2429.1;;;;
29488;2024-12-24;Taraz;Pavlodar;4728;food_delivery;offline_pos;card_kz;salary_worker;organic;web;12261.36;;;;
29489;2024-12-24;Oskemen;Astana;4714;digital_services;online_store;card_kz;salary_worker;referral;android;11018.63;;;;
29490;2024-12-24;Kostanay;Astana;3119;digital_services;offline_pos;qr_kaspi;entrepreneur;tiktok;web;15563.24;;;;
29491;2024-12-24;Kostanay;Almaty;4728;retail_fashion;offline_pos;card_intl;student;tiktok;ios;28866.45;;;;
29492;2024-12-24;Oskemen;Taraz;3408;grocery;marketplace;qr_kaspi;salary_worker;tiktok;web;7714.74;;;;
29493;2024-12-24;Almaty;Kostanay;3771;healthcare_services;social_media;cash;entrepreneur;google_ads;web;12556.08;;;;
29494;2024-12-24;Astana;Taraz;1747;ecommerce_general;offline_pos;card_kz;student;marketplace;android;5331.18;;;;
29495;2024-12-24;Kostanay;Kostanay;1317;electronics;offline_pos;qr_kaspi;student;instagram;web;16698.0;;;;
29496;2024-12-24;Aktobe;Taraz;3396;digital_services;offline_pos;card_kz;entrepreneur;referral;ios;12749.1;;;;
29497;2024-12-24;Pavlodar;Kostanay;3528;food_delivery;social_media;qr_kaspi;entrepreneur;google_ads;web;9944.39;;;;
29498;2024-12-24;Astana;Atyrau;2404;retail_fashion;online_store;card_kz;salary_worker;instagram;android;7141.88;;;;
29499;2024-12-24;Aktobe;Karaganda;1476;ecommerce_general;offline_pos;qr_kaspi;retired;instagram;android;29104.72;;;;
29500;2024-12-24;Aktobe;Aktobe;2806;digital_services;offline_pos;card_kz;salary_worker;referral;web;37131.6;;;;
29501;2024-12-24;Taraz;Shymkent;3053;ride_hailing;offline_pos;qr_kaspi;student;instagram;web;4313.0;;;;
29502;2024-12-24;Shymkent;Kostanay;4122;electronics;online_store;wallet;entrepreneur;referral;unknown;15735.58;;;;
29503;2024-12-24;Taraz;Karaganda;1606;digital_services;mobile_app;card_kz;entrepreneur;instagram;web;23761.85;;;;
29504;2024-12-24;Atyrau;Kostanay;1915;food_delivery;social_media;qr_kaspi;salary_worker;referral;web;8478.18;;;;
29505;2024-12-24;Oskemen;Pavlodar;1785;retail_fashion;online_store;card_kz;student;organic;web;8847.45;;;;
29506;2024-12-24;Pavlodar;Oskemen;2750;ecommerce_general;online_store;card_intl;entrepreneur;organic;android;2620.99;;;;
29507;2024-12-24;Shymkent;Oskemen;4649;food_delivery;offline_pos;wallet;salary_worker;offline;unknown;5769.03;;;;
29508;2024-12-24;Kostanay;Shymkent;2950;food_delivery;offline_pos;card_kz;salary_worker;organic;ios;5154.15;;;;
29509;2024-12-24;Kostanay;Almaty;3295;ecommerce_general;offline_pos;qr_kaspi;salary_worker;organic;ios;12115.36;;;;
29510;2024-12-24;Taraz;Karaganda;1458;grocery;offline_pos;card_kz;salary_worker;organic;unknown;13113.16;;;;
29511;2024-12-25;Aktobe;Atyrau;3284;ecommerce_general;online_store;qr_kaspi;salary_worker;tiktok;android;10035.7;;;;
29512;2024-12-25;Karaganda;Astana;3611;education_services;marketplace;card_kz;salary_worker;google_ads;ios;4342.27;;;;
29513;2024-12-25;Karaganda;Taraz;2776;electronics;offline_pos;card_kz;entrepreneur;organic;web;21095.22;;;;
29514;2024-12-25;Atyrau;Karaganda;2822;grocery;offline_pos;card_kz;unknown;instagram;android;10147.43;;;;
29515;2024-12-25;Shymkent;Almaty;3341;ride_hailing;mobile_app;cash;retired;google_ads;ios;1971.75;;;;
29516;2024-12-25;Shymkent;Pavlodar;2518;grocery;marketplace;card_kz;salary_worker;instagram;ios;13267.42;;;;
29517;2024-12-25;Atyrau;Kostanay;3975;ecommerce_general;offline_pos;qr_kaspi;salary_worker;google_ads;android;16239.52;;;;
29518;2024-12-25;Atyrau;Shymkent;4674;food_delivery;offline_pos;qr_kaspi;salary_worker;tiktok;web;7686.62;;;;
29519;2024-12-25;Pavlodar;Atyrau;1245;travel;mobile_app;card_kz;student;referral;android;21704.44;;;;
29520;2024-12-25;Atyrau;Oskemen;2093;education_services;social_media;qr_kaspi;retired;google_ads;ios;7253.28;;;;
29521;2024-12-25;Aktobe;Aktobe;1417;travel;online_store;qr_kaspi;salary_worker;google_ads;android;17311.3;;;;
29522;2024-12-25;Oskemen;Karaganda;3855;retail_fashion;marketplace;wallet;unknown;instagram;unknown;12964.33;;;;
29523;2024-12-25;Taraz;Kostanay;1841;electronics;online_store;card_kz;salary_worker;tiktok;web;17002.93;;;;
29524;2024-12-25;Almaty;Aktobe;2896;ride_hailing;social_media;card_kz;salary_worker;instagram;android;6602.45;;;;
29525;2024-12-25;Karaganda;Oskemen;2333;education_services;marketplace;qr_kaspi;salary_worker;tiktok;android;20850.36;;;;
29526;2024-12-25;Shymkent;Shymkent;3900;grocery;online_store;cash;salary_worker;instagram;android;19476.79;;;;
29527;2024-12-25;Karaganda;Aktobe;2282;ecommerce_general;online_store;wallet;student;tiktok;web;6401.4;;;;
29528;2024-12-25;Kostanay;Pavlodar;4691;education_services;marketplace;card_kz;entrepreneur;instagram;android;8322.31;;;;
29529;2024-12-25;Oskemen;Taraz;1174;healthcare_services;mobile_app;wallet;student;organic;ios;11480.27;;;;
29530;2024-12-25;Karaganda;Karaganda;2692;ecommerce_general;online_store;cash;student;referral;android;5503.48;;;;
29531;2024-12-25;Atyrau;Oskemen;4128;retail_fashion;social_media;cash;salary_worker;referral;ios;16929.56;;;;
29532;2024-12-25;Atyrau;Taraz;2444;retail_fashion;online_store;card_kz;entrepreneur;google_ads;unknown;13171.7;;;;
29533;2024-12-25;Aktobe;Pavlodar;4445;retail_fashion;offline_pos;card_kz;student;instagram;ios;6102.63;;;;
29534;2024-12-25;Almaty;Taraz;3816;travel;mobile_app;card_intl;entrepreneur;instagram;android;25321.0;;;;
29535;2024-12-25;Astana;Kostanay;2787;retail_fashion;online_store;qr_kaspi;student;organic;ios;7836.32;;;;
29536;2024-12-25;Oskemen;Astana;2626;grocery;online_store;qr_kaspi;unknown;organic;ios;3594.26;;;;
29537;2024-12-25;Oskemen;Almaty;3398;electronics;social_media;wallet;student;instagram;android;34671.44;;;;
29538;2024-12-25;Pavlodar;Atyrau;1272;travel;marketplace;qr_kaspi;entrepreneur;organic;web;22765.62;;;;
29539;2024-12-25;Shymkent;Shymkent;3790;digital_services;social_media;card_kz;salary_worker;tiktok;ios;8502.43;;;;
29540;2024-12-25;Aktobe;Pavlodar;1060;retail_fashion;mobile_app;qr_kaspi;unknown;tiktok;android;4198.26;;;;
29541;2024-12-25;Taraz;Oskemen;4774;ecommerce_general;offline_pos;card_kz;salary_worker;tiktok;web;6701.32;;;;
29542;2024-12-25;Aktobe;Atyrau;1837;retail_fashion;online_store;cash;salary_worker;instagram;web;29888.47;;;;
29543;2024-12-25;Atyrau;Astana;2083;grocery;online_store;wallet;student;instagram;android;7816.85;;;;
29544;2024-12-25;Aktobe;Karaganda;1890;grocery;social_media;card_intl;salary_worker;offline;unknown;6178.54;;;;
29545;2024-12-25;Astana;Kostanay;4793;electronics;online_store;qr_kaspi;student;offline;ios;7520.98;;;;
29546;2024-12-25;Astana;Shymkent;4986;food_delivery;mobile_app;qr_kaspi;salary_worker;google_ads;ios;9304.05;;;;
29547;2024-12-25;Atyrau;Astana;1311;healthcare_services;offline_pos;qr_kaspi;salary_worker;tiktok;ios;39096.67;;;;
29548;2024-12-25;Kostanay;Shymkent;1237;food_delivery;offline_pos;card_kz;retired;offline;ios;30068.89;;;;
29549;2024-12-25;Astana;Astana;2459;food_delivery;marketplace;qr_kaspi;student;google_ads;android;3981.47;;;;
29550;2024-12-25;Pavlodar;Karaganda;2010;education_services;offline_pos;card_intl;entrepreneur;tiktok;android;43539.2;;;;
29551;2024-12-25;Taraz;Astana;3355;grocery;marketplace;card_intl;student;instagram;ios;12878.45;;;;
29552;2024-12-25;Almaty;Atyrau;4496;ecommerce_general;online_store;card_kz;retired;instagram;android;9592.38;;;;
29553;2024-12-25;Atyrau;Almaty;2433;food_delivery;online_store;card_kz;salary_worker;google_ads;unknown;16954.17;;;;
29554;2024-12-25;Karaganda;Shymkent;4113;ecommerce_general;offline_pos;card_kz;salary_worker;tiktok;android;16318.27;;;;
29555;2024-12-25;Pavlodar;Oskemen;4430;retail_fashion;online_store;qr_kaspi;entrepreneur;organic;ios;20815.36;;;;
29556;2024-12-25;Kostanay;Pavlodar;1574;digital_services;online_store;card_kz;student;instagram;ios;9259.73;;;;
29557;2024-12-25;Pavlodar;Karaganda;1690;electronics;online_store;card_kz;entrepreneur;instagram;android;16704.62;;;;
29558;2024-12-25;Atyrau;Atyrau;4273;electronics;offline_pos;qr_kaspi;student;tiktok;android;12497.9;;;;
29559;2024-12-25;Astana;Kostanay;4155;grocery;mobile_app;qr_kaspi;salary_worker;tiktok;android;4498.21;;;;
29560;2024-12-25;Aktobe;Shymkent;1074;grocery;online_store;card_kz;salary_worker;instagram;unknown;3479.75;;;;
29561;2024-12-25;Shymkent;Oskemen;3125;electronics;offline_pos;card_kz;salary_worker;instagram;android;10785.15;;;;
29562;2024-12-25;Aktobe;Oskemen;1310;retail_fashion;online_store;card_kz;entrepreneur;tiktok;ios;7631.19;;;;
29563;2024-12-25;Shymkent;Oskemen;4698;ride_hailing;online_store;card_kz;salary_worker;instagram;android;8458.31;;;;
29564;2024-12-25;Atyrau;Almaty;1958;retail_fashion;online_store;cash;salary_worker;google_ads;unknown;12254.09;;;;
29565;2024-12-25;Shymkent;Taraz;4688;ecommerce_general;social_media;qr_kaspi;salary_worker;tiktok;android;14781.69;;;;
29566;2024-12-25;Shymkent;Kostanay;3084;retail_fashion;online_store;qr_kaspi;entrepreneur;offline;android;42407.56;;;;
29567;2024-12-25;Shymkent;Astana;4227;ride_hailing;offline_pos;qr_kaspi;salary_worker;offline;web;3878.96;;;;
29568;2024-12-25;Aktobe;Aktobe;3630;grocery;online_store;card_kz;entrepreneur;referral;android;5427.57;;;;
29569;2024-12-25;Oskemen;Shymkent;3984;grocery;offline_pos;card_intl;entrepreneur;tiktok;web;4205.09;;;;
29570;2024-12-25;Oskemen;Karaganda;3536;electronics;online_store;qr_kaspi;student;tiktok;web;38353.56;;;;
29571;2024-12-25;Karaganda;Atyrau;3786;retail_fashion;online_store;card_kz;entrepreneur;tiktok;web;25874.27;;;;
29572;2024-12-25;Oskemen;Atyrau;2837;grocery;offline_pos;qr_kaspi;student;tiktok;ios;21441.44;;;;
29573;2024-12-25;Aktobe;Atyrau;4387;food_delivery;online_store;cash;retired;tiktok;ios;6224.83;;;;
29574;2024-12-25;Shymkent;Atyrau;3488;education_services;offline_pos;qr_kaspi;student;organic;web;5830.44;;;;
29575;2024-12-25;Karaganda;Kostanay;3869;healthcare_services;mobile_app;card_kz;salary_worker;tiktok;android;41781.11;;;;
29576;2024-12-25;Oskemen;Aktobe;3752;electronics;online_store;qr_kaspi;student;offline;ios;33874.63;;;;
29577;2024-12-26;Kostanay;Aktobe;2283;ecommerce_general;offline_pos;card_kz;salary_worker;instagram;ios;61356.98;;;;
29578;2024-12-26;Atyrau;Shymkent;2345;ride_hailing;offline_pos;card_intl;student;offline;web;15382.64;;;;
29579;2024-12-26;Astana;Kostanay;3677;grocery;social_media;card_kz;entrepreneur;referral;android;14891.03;;;;
29580;2024-12-26;Almaty;Almaty;3454;ecommerce_general;online_store;card_kz;retired;instagram;web;7785.22;;;;
29581;2024-12-26;Karaganda;Astana;2207;retail_fashion;online_store;card_kz;salary_worker;marketplace;android;5719.01;;;;
29582;2024-12-26;Karaganda;Oskemen;3666;healthcare_services;mobile_app;cash;unknown;referral;ios;21112.61;;;;
29583;2024-12-26;Astana;Almaty;4832;grocery;offline_pos;wallet;retired;organic;ios;7009.04;;;;
29584;2024-12-26;Aktobe;Shymkent;2287;healthcare_services;offline_pos;card_kz;entrepreneur;referral;android;16737.19;;;;
29585;2024-12-26;Oskemen;Almaty;1364;food_delivery;offline_pos;qr_kaspi;student;tiktok;android;5353.94;;;;
29586;2024-12-26;Karaganda;Pavlodar;3184;ride_hailing;online_store;card_intl;salary_worker;tiktok;web;7239.08;;;;
29587;2024-12-26;Kostanay;Atyrau;3079;food_delivery;online_store;cash;entrepreneur;marketplace;unknown;3488.48;;;;
29588;2024-12-26;Almaty;Pavlodar;1699;digital_services;offline_pos;card_kz;salary_worker;tiktok;android;8014.64;;;;
29589;2024-12-26;Oskemen;Oskemen;2211;food_delivery;social_media;wallet;student;marketplace;web;6485.68;;;;
29590;2024-12-26;Karaganda;Astana;1620;electronics;online_store;cash;student;tiktok;unknown;31947.74;;;;
29591;2024-12-26;Aktobe;Atyrau;2726;food_delivery;offline_pos;card_kz;student;tiktok;web;5262.68;;;;
29592;2024-12-26;Pavlodar;Kostanay;3900;ride_hailing;online_store;card_kz;retired;tiktok;unknown;10448.0;;;;
29593;2024-12-26;Pavlodar;Kostanay;2447;healthcare_services;offline_pos;qr_kaspi;salary_worker;tiktok;android;44582.06;;;;
29594;2024-12-26;Taraz;Taraz;3270;travel;online_store;card_intl;salary_worker;offline;android;34980.77;;;;
29595;2024-12-26;Astana;Shymkent;4082;retail_fashion;offline_pos;cash;student;tiktok;web;4218.39;;;;
29596;2024-12-26;Aktobe;Atyrau;4085;grocery;offline_pos;card_kz;student;google_ads;android;11666.34;;;;
29597;2024-12-26;Pavlodar;Shymkent;3335;travel;online_store;card_kz;student;tiktok;android;60273.2;;;;
29598;2024-12-26;Astana;Pavlodar;1585;digital_services;offline_pos;card_kz;salary_worker;tiktok;web;12097.78;;;;
29599;2024-12-26;Aktobe;Karaganda;1012;grocery;online_store;card_kz;entrepreneur;tiktok;web;3621.48;;;;
29600;2024-12-26;Shymkent;Shymkent;1076;food_delivery;mobile_app;wallet;salary_worker;instagram;android;24568.38;;;;
29601;2024-12-26;Almaty;Astana;4489;retail_fashion;marketplace;card_intl;salary_worker;referral;ios;12079.23;;;;
29602;2024-12-26;Atyrau;Pavlodar;1739;grocery;offline_pos;card_kz;salary_worker;organic;android;3325.17;;;;
29603;2024-12-26;Pavlodar;Pavlodar;4285;grocery;marketplace;card_kz;salary_worker;google_ads;ios;5827.81;;;;
29604;2024-12-26;Oskemen;Oskemen;4735;ride_hailing;online_store;qr_kaspi;salary_worker;organic;web;5133.4;;;;
29605;2024-12-26;Atyrau;Oskemen;3834;digital_services;online_store;card_kz;salary_worker;organic;web;14702.02;;;;
29606;2024-12-26;Kostanay;Pavlodar;1214;ride_hailing;marketplace;qr_kaspi;salary_worker;tiktok;web;5364.33;;;;
29607;2024-12-26;Shymkent;Oskemen;2007;retail_fashion;online_store;qr_kaspi;salary_worker;referral;android;28704.19;;;;
29608;2024-12-26;Karaganda;Oskemen;2606;retail_fashion;marketplace;card_kz;student;marketplace;web;18437.46;;;;
29609;2024-12-26;Oskemen;Atyrau;2252;food_delivery;offline_pos;qr_kaspi;student;tiktok;android;7139.02;;;;
29610;2024-12-26;Atyrau;Aktobe;2398;ride_hailing;online_store;qr_kaspi;salary_worker;tiktok;web;6102.42;;;;
29611;2024-12-26;Almaty;Aktobe;2845;ecommerce_general;online_store;card_kz;entrepreneur;organic;ios;16824.03;;;;
29612;2024-12-26;Taraz;Oskemen;3015;electronics;online_store;card_kz;retired;instagram;ios;33354.17;;;;
29613;2024-12-26;Taraz;Shymkent;2903;food_delivery;online_store;qr_kaspi;salary_worker;instagram;android;15501.79;;;;
29614;2024-12-26;Taraz;Aktobe;1314;retail_fashion;social_media;card_kz;student;marketplace;ios;5257.87;;;;
29615;2024-12-26;Atyrau;Shymkent;2990;travel;online_store;qr_kaspi;salary_worker;google_ads;ios;15310.72;;;;
29616;2024-12-26;Taraz;Taraz;2565;food_delivery;mobile_app;card_kz;salary_worker;organic;unknown;12933.18;;;;
29617;2024-12-26;Shymkent;Oskemen;2005;ecommerce_general;social_media;qr_kaspi;salary_worker;tiktok;android;14860.57;;;;
29618;2024-12-26;Shymkent;Shymkent;1722;education_services;offline_pos;qr_kaspi;entrepreneur;google_ads;android;11177.22;;;;
29619;2024-12-26;Aktobe;Oskemen;1293;education_services;online_store;card_kz;unknown;instagram;android;58837.36;;;;
29620;2024-12-26;Shymkent;Karaganda;2559;education_services;marketplace;wallet;salary_worker;google_ads;android;36209.76;;;;
29621;2024-12-26;Astana;Atyrau;4893;food_delivery;online_store;card_kz;salary_worker;instagram;ios;5250.48;;;;
29622;2024-12-26;Astana;Aktobe;1144;grocery;social_media;cash;unknown;instagram;android;6980.1;;;;
29623;2024-12-26;Pavlodar;Shymkent;1436;ride_hailing;offline_pos;qr_kaspi;entrepreneur;instagram;android;6036.5;;;;
29624;2024-12-26;Pavlodar;Shymkent;1621;food_delivery;offline_pos;cash;retired;referral;android;13772.31;;;;
29625;2024-12-26;Oskemen;Oskemen;1961;education_services;offline_pos;card_kz;entrepreneur;tiktok;ios;16111.52;;;;
29626;2024-12-26;Kostanay;Almaty;4153;education_services;offline_pos;cash;retired;organic;ios;6248.39;;;;
29627;2024-12-26;Almaty;Kostanay;2172;ride_hailing;online_store;card_intl;salary_worker;marketplace;android;4785.61;;;;
29628;2024-12-26;Pavlodar;Pavlodar;3349;electronics;offline_pos;card_kz;salary_worker;instagram;android;4219.63;;;;
29629;2024-12-26;Almaty;Atyrau;2582;retail_fashion;offline_pos;card_kz;salary_worker;tiktok;ios;20518.22;;;;
29630;2024-12-26;Karaganda;Shymkent;2522;retail_fashion;marketplace;card_kz;salary_worker;tiktok;android;12175.96;;;;
29631;2024-12-26;Aktobe;Karaganda;1771;grocery;offline_pos;card_intl;entrepreneur;organic;android;10450.05;;;;
29632;2024-12-26;Astana;Pavlodar;1013;retail_fashion;social_media;card_kz;salary_worker;instagram;android;23444.94;;;;
29633;2024-12-26;Oskemen;Kostanay;1747;digital_services;offline_pos;qr_kaspi;student;instagram;android;19961.01;;;;
29634;2024-12-26;Kostanay;Taraz;3581;food_delivery;online_store;card_kz;student;organic;android;8752.59;;;;
29635;2024-12-26;Aktobe;Karaganda;4076;food_delivery;online_store;qr_kaspi;entrepreneur;instagram;web;43253.3;;;;
29636;2024-12-26;Taraz;Karaganda;3387;education_services;mobile_app;cash;unknown;google_ads;web;12686.85;;;;
29637;2024-12-26;Aktobe;Karaganda;3143;ecommerce_general;social_media;card_intl;salary_worker;tiktok;ios;11348.03;;;;
29638;2024-12-26;Taraz;Taraz;4685;healthcare_services;marketplace;qr_kaspi;salary_worker;marketplace;android;38908.74;;;;
29639;2024-12-26;Taraz;Aktobe;3998;healthcare_services;offline_pos;card_kz;salary_worker;instagram;android;72339.45;;;;
29640;2024-12-26;Almaty;Pavlodar;2822;grocery;mobile_app;card_kz;entrepreneur;instagram;web;5161.04;;;;
29641;2024-12-26;Aktobe;Astana;1918;food_delivery;online_store;qr_kaspi;salary_worker;instagram;android;5214.38;;;;
29642;2024-12-26;Almaty;Karaganda;4868;digital_services;mobile_app;card_intl;entrepreneur;google_ads;android;14738.67;;;;
29643;2024-12-26;Pavlodar;Atyrau;3640;food_delivery;social_media;wallet;salary_worker;instagram;android;8403.45;;;;
29644;2024-12-26;Almaty;Pavlodar;3634;ecommerce_general;mobile_app;card_kz;salary_worker;tiktok;android;13288.96;;;;
29645;2024-12-26;Karaganda;Oskemen;3761;ecommerce_general;offline_pos;qr_kaspi;unknown;organic;web;7767.01;;;;
29646;2024-12-26;Pavlodar;Taraz;2280;travel;online_store;card_intl;unknown;tiktok;android;36108.5;;;;
29647;2024-12-26;Taraz;Almaty;2841;retail_fashion;online_store;qr_kaspi;salary_worker;tiktok;web;4802.83;;;;
29648;2024-12-26;Kostanay;Astana;1385;grocery;offline_pos;qr_kaspi;salary_worker;instagram;web;6072.51;;;;
29649;2024-12-26;Oskemen;Shymkent;2422;ecommerce_general;mobile_app;card_kz;entrepreneur;referral;android;3306.37;;;;
29650;2024-12-26;Kostanay;Pavlodar;3825;retail_fashion;offline_pos;card_kz;salary_worker;tiktok;ios;35126.93;;;;
29651;2024-12-26;Astana;Astana;4050;electronics;marketplace;qr_kaspi;entrepreneur;organic;ios;14589.6;;;;
29652;2024-12-26;Pavlodar;Shymkent;3145;travel;offline_pos;qr_kaspi;salary_worker;instagram;android;5051.99;;;;
29653;2024-12-26;Oskemen;Karaganda;3981;digital_services;offline_pos;cash;student;instagram;android;12907.34;;;;
29654;2024-12-26;Pavlodar;Oskemen;3745;education_services;social_media;qr_kaspi;salary_worker;instagram;ios;20950.71;;;;
29655;2024-12-26;Taraz;Pavlodar;4126;grocery;online_store;wallet;unknown;tiktok;ios;7733.49;;;;
29656;2024-12-26;Atyrau;Astana;4358;digital_services;online_store;qr_kaspi;salary_worker;tiktok;ios;14512.57;;;;
29657;2024-12-26;Aktobe;Pavlodar;4417;healthcare_services;online_store;qr_kaspi;student;tiktok;android;14955.1;;;;
29658;2024-12-26;Pavlodar;Aktobe;3757;food_delivery;online_store;card_kz;unknown;google_ads;web;49772.4;;;;
29659;2024-12-26;Shymkent;Pavlodar;4473;healthcare_services;social_media;qr_kaspi;student;instagram;web;13596.24;;;;
29660;2024-12-26;Pavlodar;Shymkent;4790;travel;social_media;wallet;entrepreneur;referral;android;12944.82;;;;
29661;2024-12-26;Almaty;Shymkent;3176;retail_fashion;online_store;card_kz;entrepreneur;tiktok;android;26387.29;;;;
29662;2024-12-26;Taraz;Karaganda;3260;digital_services;social_media;card_kz;salary_worker;tiktok;web;18382.47;;;;
29663;2024-12-26;Astana;Astana;4301;travel;offline_pos;card_intl;student;organic;web;25635.7;;;;
29664;2024-12-26;Taraz;Almaty;4632;digital_services;marketplace;qr_kaspi;entrepreneur;google_ads;ios;9051.95;;;;
29665;2024-12-26;Shymkent;Oskemen;2529;retail_fashion;social_media;qr_kaspi;retired;organic;ios;12641.16;;;;
29666;2024-12-26;Karaganda;Oskemen;1082;food_delivery;marketplace;qr_kaspi;salary_worker;referral;web;9151.55;;;;
29667;2024-12-27;Karaganda;Pavlodar;1255;retail_fashion;online_store;qr_kaspi;salary_worker;instagram;android;19687.09;;;;
29668;2024-12-27;Taraz;Taraz;3526;healthcare_services;marketplace;qr_kaspi;salary_worker;instagram;ios;30117.16;;;;
29669;2024-12-27;Astana;Taraz;1674;food_delivery;social_media;card_kz;unknown;instagram;android;2859.32;;;;
29670;2024-12-27;Atyrau;Kostanay;3340;retail_fashion;social_media;cash;salary_worker;tiktok;android;13090.51;;;;
29671;2024-12-27;Karaganda;Taraz;4798;grocery;online_store;qr_kaspi;entrepreneur;marketplace;web;16095.98;;;;
29672;2024-12-27;Almaty;Atyrau;4723;ecommerce_general;offline_pos;wallet;unknown;referral;web;14291.74;;;;
29673;2024-12-27;Almaty;Taraz;3157;ecommerce_general;online_store;card_kz;student;tiktok;ios;15313.18;;;;
29674;2024-12-27;Oskemen;Karaganda;1884;electronics;online_store;cash;salary_worker;instagram;web;40000.76;;;;
29675;2024-12-27;Taraz;Kostanay;3987;ecommerce_general;online_store;card_intl;entrepreneur;referral;ios;10583.81;;;;
29676;2024-12-27;Atyrau;Almaty;2797;grocery;mobile_app;card_kz;salary_worker;instagram;android;1836.13;;;;
29677;2024-12-27;Almaty;Astana;4139;retail_fashion;mobile_app;qr_kaspi;student;tiktok;android;23775.68;;;;
29678;2024-12-27;Taraz;Pavlodar;1264;retail_fashion;offline_pos;card_kz;salary_worker;tiktok;web;8598.83;;;;
29679;2024-12-27;Taraz;Astana;1793;ecommerce_general;mobile_app;card_kz;salary_worker;organic;web;8223.42;;;;
29680;2024-12-27;Astana;Pavlodar;3447;grocery;offline_pos;card_kz;salary_worker;google_ads;android;12465.42;;;;
29681;2024-12-27;Astana;Shymkent;3054;food_delivery;marketplace;wallet;retired;instagram;android;7506.47;;;;
29682;2024-12-27;Taraz;Atyrau;4461;ride_hailing;marketplace;qr_kaspi;salary_worker;instagram;web;13812.06;;;;
29683;2024-12-27;Aktobe;Shymkent;2088;healthcare_services;social_media;qr_kaspi;salary_worker;instagram;ios;13093.65;;;;
29684;2024-12-27;Astana;Taraz;2220;grocery;social_media;card_kz;student;instagram;web;7240.81;;;;
29685;2024-12-27;Oskemen;Atyrau;4381;ecommerce_general;offline_pos;card_kz;salary_worker;google_ads;web;15949.03;;;;
29686;2024-12-27;Pavlodar;Atyrau;4734;ecommerce_general;online_store;qr_kaspi;unknown;organic;ios;9469.01;;;;
29687;2024-12-27;Atyrau;Pavlodar;4343;retail_fashion;offline_pos;card_kz;salary_worker;google_ads;ios;20208.78;;;;
29688;2024-12-27;Aktobe;Kostanay;1068;food_delivery;online_store;cash;salary_worker;tiktok;ios;4372.55;;;;
29689;2024-12-27;Oskemen;Oskemen;2386;digital_services;online_store;cash;entrepreneur;instagram;ios;10084.28;;;;
29690;2024-12-27;Atyrau;Pavlodar;4516;grocery;offline_pos;wallet;unknown;organic;android;5947.15;;;;
29691;2024-12-27;Taraz;Aktobe;2205;retail_fashion;offline_pos;cash;retired;google_ads;ios;11157.67;;;;
29692;2024-12-27;Oskemen;Kostanay;4551;travel;offline_pos;cash;entrepreneur;tiktok;ios;48067.35;;;;
